symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
INJBNB,-0.00001000,-0.029,0.03437166,0.03416000,0.03420000,1.40000000,0.03411000,13.50000000,0.03418000,27.00000000,0.03421000,0.03490000,0.03384000,4653.30000000,159.94164100,1695107631478,1695194031478,3407610,3408629,1020
INJBTC,-0.00000290,-1.049,0.00027553,0.00027660,0.00027360,2.10000000,0.00027310,6.30000000,0.00027340,54.00000000,0.00027650,0.00027920,0.00027200,23963.50000000,6.60277951,1695107631403,1695194031403,8208639,8210333,1695
INJBUSD,-0.01100000,-0.148,7.46488024,7.41600000,7.40600000,10.70000000,7.39000000,1.50000000,7.39900000,27.00000000,7.41700000,7.58200000,7.35900000,21920.00000000,163630.17480000,1695107631134,1695194031134,9534297,9536026,1730
INJUSDT,-0.01000000,-0.135,7.46564732,7.40700000,7.39500000,181.90000000,7.39000000,135.80000000,7.39200000,25.50000000,7.40500000,7.58500000,7.36100000,1042915.60000000,7786040.05730000,1695107631308,1695194031308,43086351,43111987,25637
AERGOBTC,0.00000006,1.671,0.00000361,0.00000360,0.00000365,9586.00000000,0.00000366,2019.00000000,0.00000368,725.00000000,0.00000359,0.00000368,0.00000353,134722.00000000,0.48678105,1695107618033,1695194018033,5511064,5511230,167
AERGOBUSD,0.00190000,1.963,0.09812589,0.09640000,0.09870000,197.00000000,0.09920000,1008.00000000,0.09960000,202.00000000,0.09680000,0.09990000,0.09610000,74153.00000000,7276.32890000,1695107606786,1695194006786,8233314,8233378,65
LINKEUR,0.08000000,1.268,6.40789073,6.30500000,6.39100000,35.68000000,6.39000000,302.63000000,6.39500000,9.40000000,6.31100000,6.55600000,6.26000000,35391.04000000,226781.91710000,1695107632642,1695194032642,5405731,5406886,1156
ONEBUSD,0.00021000,2.143,0.01000302,0.00982000,0.01001000,18962.90000000,0.01001000,221625.30000000,0.01003000,112602.80000000,0.00980000,0.01018000,0.00980000,40635406.30000000,406476.71310900,1695107632536,1695194032536,22329801,22331958,2158
EASYETH,0.00000000,0.000,0.00000000,0.00623000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AUDIOBTC,-0.00000009,-1.573,0.00000566,0.00000572,0.00000563,2302.40000000,0.00000561,8436.30000000,0.00000563,3814.70000000,0.00000572,0.00000573,0.00000561,80627.90000000,0.45608730,1695107630771,1695194030771,10867080,10867354,275
AUDIOBUSD,0.00160000,1.059,0.15202846,0.15150000,0.15270000,100.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15110000,0.15410000,0.14990000,88644.70000000,13476.51763000,1694062805198,1694149205198,10923458,10923629,172
AUDIOUSDT,-0.00150000,-0.977,0.15392574,0.15360000,0.15210000,1706.20000000,0.15200000,7310.80000000,0.15210000,8804.90000000,0.15360000,0.15590000,0.15150000,6661672.50000000,1025402.84841000,1695107622650,1695194022650,47136446,47143343,6898
CTKBNB,0.00000900,0.425,0.00212780,0.00211500,0.00212600,85.30000000,0.00212400,27.50000000,0.00212700,535.00000000,0.00211700,0.00214400,0.00210500,653632.10000000,1390.79735830,1695107632144,1695194032144,3693811,3697865,4055
CTKBTC,-0.00000013,-0.760,0.00001703,0.00001713,0.00001698,129.30000000,0.00001699,256.60000000,0.00001701,192.50000000,0.00001711,0.00001715,0.00001689,564783.40000000,9.61601541,1695107601213,1695194001213,5772845,5779580,6736
CTKBUSD,-0.03300000,-5.820,0.54138416,0.56800000,0.53400000,72.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56700000,0.56700000,0.51700000,51677.30000000,27977.27160000,1692154814401,1692241214401,5746550,5747036,487
CTKUSDT,0.00200000,0.436,0.46186806,0.45900000,0.46100000,449.10000000,0.46000000,876.90000000,0.46100000,26964.70000000,0.45900000,0.46700000,0.45700000,746178.20000000,344635.87600000,1695107631952,1695194031952,29508734,29513085,4352
BCHUPUSDT,0.00000000,0.000,0.00000000,0.07240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BCHDOWNUSDT,0.00000000,0.000,0.00000000,0.22470000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BOTBTC,0.00000000,0.000,0.00000000,0.04906000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BOTBUSD,0.00000000,0.000,0.00000000,2783.23000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ETHBRL,-11.62000000,-0.145,8046.71191799,8002.44000000,7994.13000000,0.00320000,7991.88000000,0.45920000,7994.51000000,0.45920000,8005.75000000,8110.00000000,7981.67000000,587.38740000,4726537.19205900,1695107617828,1695194017828,11668744,11672574,3831
DOTEUR,0.00600000,0.156,3.87153491,3.84700000,3.85400000,46.60000000,3.85200000,98.82000000,3.85300000,94.23000000,3.84800000,3.91200000,3.82900000,41880.32000000,162141.12075000,1695107630734,1695194030734,9076571,9077863,1293
AKROBTC,0.00000000,0.000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AKROUSDT,-0.00077000,-7.354,0.00990129,0.01049000,0.00970000,530.00000000,0.00969000,95943.00000000,0.00970000,28071.00000000,0.01047000,0.01058000,0.00939000,607144065.00000000,6011507.18363000,1695107629374,1695194029374,33896232,33942446,46215
KP3RBNB,0.00000000,0.000,0.00000000,0.20250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
KP3RBUSD,-0.96000000,-2.173,44.09773436,44.28000000,43.22000000,0.91000000,43.21000000,3.47000000,43.38000000,0.54000000,44.18000000,44.65000000,43.22000000,192.44000000,8486.16800000,1695107601717,1695194001717,14647667,14647833,167
AXSBNB,-0.00020000,-0.951,0.02095348,0.02104000,0.02083000,1.58000000,0.02082000,75.83000000,0.02087000,30.68000000,0.02103000,0.02122000,0.02075000,4129.28000000,86.52279670,1695107585981,1695193985981,3253526,3253752,227
AXSBTC,-0.00000340,-1.999,0.00016811,0.00017010,0.00016670,0.62000000,0.00016670,44.14000000,0.00016690,52.35000000,0.00017010,0.00017020,0.00016540,30183.58000000,5.07409203,1695107620129,1695194020129,14012280,14017047,4768
AXSBUSD,-0.07000000,-1.532,4.56970653,4.55000000,4.50000000,1.16000000,4.51000000,373.28000000,4.52000000,2129.08000000,4.57000000,4.64000000,4.48000000,70976.47000000,324341.63850000,1695107583822,1695193983822,28051555,28054238,2684
AXSUSDT,-0.04000000,-0.877,4.55729152,4.57000000,4.52000000,101.16000000,4.51000000,566.54000000,4.52000000,12567.54000000,4.56000000,4.64000000,4.48000000,674869.53000000,3075577.18290000,1695107630906,1695194030906,126546839,126559249,12411
HARDBNB,0.00001000,2.024,0.00049769,0.00049100,0.00050400,4086.00000000,0.00050200,3503.00000000,0.00050700,4296.00000000,0.00049400,0.00050400,0.00049400,21526.00000000,10.71325400,1695107503112,1695193903112,1165445,1165485,41
HARDBTC,0.00000004,1.003,0.00000400,0.00000397,0.00000403,25.00000000,0.00000402,663.00000000,0.00000403,25.00000000,0.00000399,0.00000405,0.00000398,70092.00000000,0.28040069,1695107135668,1695193535668,4563465,4564462,998
HARDBUSD,0.00300000,2.801,0.10898763,0.10660000,0.11010000,528.00000000,0.10880000,6952.00000000,0.11050000,1062.00000000,0.10710000,0.11010000,0.10690000,163189.00000000,17785.58160000,1695107001603,1695193401603,4936329,4936488,160
HARDUSDT,0.00240000,2.249,0.10848651,0.10670000,0.10910000,412.00000000,0.10890000,2648.00000000,0.10910000,793.00000000,0.10670000,0.10970000,0.10670000,1371160.00000000,148752.36770000,1695107601570,1695194001570,22389489,22391203,1715
BNBBRL,-2.00000000,-0.188,1063.07357874,1059.00000000,1059.00000000,0.24400000,1059.00000000,0.96600000,1060.00000000,13.42100000,1061.00000000,1073.00000000,1055.00000000,1208.01200000,1284205.64000000,1695107606067,1695194006067,11487636,11490408,2773
LTCEUR,-0.34000000,-0.542,63.15492555,62.73000000,62.39000000,0.77700000,62.35000000,4.51200000,62.37000000,1.61800000,62.73000000,64.07000000,62.13000000,10886.87700000,687559.90639000,1695107632095,1695194032095,9526792,9531770,4979
RENBTCBTC,0.00000000,0.000,0.00000000,0.99310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
RENBTCETH,0.00000000,0.000,0.00000000,16.29900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DNTBUSD,0.00000000,0.000,0.00000000,0.03600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DNTUSDT,0.00000000,0.000,0.00000000,0.03600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SLPETH,0.00000000,0.000,0.00000084,0.00000084,0.00000084,10724.00000000,0.00000084,2079354.00000000,0.00000085,4363887.00000000,0.00000084,0.00000085,0.00000083,15828824.00000000,13.27912298,1695107623261,1695194023261,9902591,9902852,262
ADAEUR,0.00030000,0.127,0.23931759,0.23670000,0.23690000,28.20000000,0.23670000,12353.30000000,0.23690000,35870.90000000,0.23660000,0.24160000,0.23600000,1204727.80000000,288312.55572000,1695107608375,1695194008375,24025331,24027172,1842
LTCNGN,0.00000000,0.000,0.00000000,78132.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CVPETH,0.00000000,0.000,0.00000000,0.00032000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CVPBUSD,0.01410000,4.348,0.35066432,0.32510000,0.33840000,87.70000000,0.33790000,54.10000000,0.34000000,588.70000000,0.32430000,0.38300000,0.31120000,1158393.70000000,406207.33470000,1695107615429,1695194015429,8974079,8977684,3606
STRAXBTC,0.00000110,6.811,0.00001663,0.00001613,0.00001725,7.80000000,0.00001719,1195.50000000,0.00001723,75.80000000,0.00001615,0.00001731,0.00001615,208153.00000000,3.46078194,1695107621661,1695194021661,4187701,4192394,4694
STRAXETH,0.00000000,0.000,0.00000000,0.00031880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
STRAXBUSD,0.00000000,0.000,0.46912205,0.47200000,0.47100000,38.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47100000,0.47500000,0.46300000,15330.90000000,7192.06330000,1691031626832,1691118026832,2952791,2952857,67
STRAXUSDT,0.03300000,7.621,0.45354042,0.43300000,0.46600000,27.10000000,0.46500000,2625.80000000,0.46600000,26.90000000,0.43300000,0.47300000,0.43300000,2104274.40000000,954373.49150000,1695107622839,1695194022839,13069440,13080200,10761
FORBTC,0.00000000,0.000,0.00000064,0.00000065,0.00000064,372812.00000000,0.00000064,1612844.00000000,0.00000065,342946.00000000,0.00000064,0.00000065,0.00000063,2064580.00000000,1.32307982,1695107600416,1695194000416,3353945,3354108,164
FORBUSD,-0.00017000,-0.988,0.01716093,0.01720000,0.01703000,5871.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01720000,0.01750000,0.01686000,553742.40000000,9502.73497700,1692846006378,1692932406378,13204794,13204911,118
UNFIBNB,0.00000000,0.000,0.00000000,0.02654000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
UNFIBTC,-0.00000760,-2.562,0.00028790,0.00029380,0.00028900,1.70000000,0.00028760,0.80000000,0.00028790,0.40000000,0.00029660,0.00030070,0.00028160,5194.40000000,1.49545553,1695107631658,1695194031658,6691996,6693117,1122
UNFIBUSD,-0.11800000,-1.488,7.79980337,7.93400000,7.81400000,6.00000000,7.78200000,3.90000000,7.79500000,26.60000000,7.93200000,8.07300000,7.66000000,15980.90000000,124647.87760000,1695107631951,1695194031951,9077776,9079048,1273
UNFIUSDT,-0.14400000,-1.816,7.78957252,7.93000000,7.78600000,20.00000000,7.78400000,134.60000000,7.78600000,1.70000000,7.93000000,8.07500000,7.64400000,493947.70000000,3847641.42940000,1695107631977,1695194031977,52090992,52120868,29877
FRONTETH,0.00000000,0.000,0.00000000,0.00033040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FRONTBUSD,0.07060000,28.653,0.28275022,0.24610000,0.31700000,500.00000000,0.31650000,4263.00000000,0.31720000,1791.00000000,0.24640000,0.32470000,0.23620000,19429963.00000000,5493826.22280000,1695107632304,1695194032304,16758613,16793390,34778
BCHABUSD,0.00000000,0.000,0.00000000,43.64100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ROSEBTC,0.00000000,0.000,0.00000159,0.00000159,0.00000158,32732.00000000,0.00000158,377854.00000000,0.00000159,4765.00000000,0.00000158,0.00000161,0.00000157,2256564.00000000,3.59165241,1695107630032,1695194030032,9673341,9674538,1198
ROSEBUSD,0.00031000,0.727,0.04333615,0.04262000,0.04294000,438.40000000,0.04294000,500.00000000,0.04298000,8565.10000000,0.04263000,0.04413000,0.04250000,4024908.00000000,174424.02380500,1695107621727,1695194021727,28179736,28181088,1353
ROSEUSDT,0.00031000,0.727,0.04327959,0.04264000,0.04295000,309.50000000,0.04295000,22563.20000000,0.04296000,951.40000000,0.04264000,0.04420000,0.04242000,89692445.20000000,3881852.22856600,1695107628829,1695194028829,86204174,86228732,24559
AVAXTRY,-1.70000000,-0.685,249.25615835,248.20000000,246.60000000,1488.63000000,246.60000000,622.02000000,246.70000000,759.69000000,248.30000000,252.20000000,246.00000000,80130.74000000,19973080.41800000,1695107626524,1695194026524,26340881,26345455,4575
BUSDBRL,0.00400000,0.082,4.89085419,4.88700000,4.89300000,10.20000000,4.89200000,408.80000000,4.89300000,972.20000000,4.88900000,4.90200000,4.87700000,247415.60000000,1210073.62440000,1695105372201,1695191772201,14258107,14259260,1154
AVAUSDT,-0.00500000,-1.078,0.46528630,0.46300000,0.45900000,80.00000000,0.45900000,1683.30000000,0.46000000,1628.00000000,0.46400000,0.47300000,0.45900000,617299.30000000,287220.90550000,1695107607927,1695194007927,12917106,12921825,4720
SYSBUSD,-0.00110000,-1.267,0.08657529,0.08650000,0.08570000,1197.00000000,0.08570000,34688.00000000,0.08620000,5810.00000000,0.08680000,0.08770000,0.08570000,129322.00000000,11196.08950000,1695107459709,1695193859709,10800106,10800195,90
XEMUSDT,-0.00001000,-0.039,0.02585478,0.02567000,0.02567000,11096.00000000,0.02565000,1366.00000000,0.02566000,7616.00000000,0.02568000,0.02607000,0.02555000,13448064.00000000,347696.76957000,1695107488313,1695193888313,36265300,36269037,3738
HEGICETH,0.00000000,0.000,0.00000000,0.00001647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
HEGICBUSD,0.00000000,0.000,0.00000000,0.02120000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AAVEUPUSDT,0.00000000,0.000,0.00000000,0.60080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AAVEDOWNUSDT,0.00000000,0.000,0.00000000,0.00467300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
PROMBNB,0.00000000,0.000,0.00000000,0.01443000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
PROMBUSD,-0.05100000,-1.254,4.04383164,4.06000000,4.01700000,9.45000000,4.02800000,24.82000000,4.03400000,117.57000000,4.06800000,4.10600000,4.01100000,9664.22000000,39080.47859000,1695107577943,1695193977943,16763088,16763462,375
XRPBRL,0.05000000,2.023,2.50813986,2.47200000,2.52100000,76.00000000,2.51400000,466.00000000,2.51700000,1375.00000000,2.47100000,2.56900000,2.46200000,272900.00000000,684471.36800000,1695107632285,1695194032285,3252179,3253469,1291
XRPNGN,0.00000000,0.000,0.00000000,214.17000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SKLBTC,-0.00000001,-1.176,0.00000085,0.00000085,0.00000084,123.00000000,0.00000083,257210.00000000,0.00000084,108381.00000000,0.00000085,0.00000089,0.00000082,3387239.00000000,2.86750363,1695107630678,1695194030678,4305373,4306930,1558
SKLBUSD,-0.00266000,-11.010,0.02240043,0.02415000,0.02150000,1316.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02416000,0.02435000,0.01909000,2354350.00000000,52738.46089000,1692241220608,1692327620608,4891791,4892192,402
SKLUSDT,-0.00016000,-0.701,0.02302579,0.02281000,0.02266000,2226.00000000,0.02263000,76024.00000000,0.02265000,325.00000000,0.02282000,0.02426000,0.02234000,90141282.00000000,2075574.12948000,1695107597659,1695193997659,33515124,33527343,12220
BCHEUR,-1.30000000,-0.639,204.63980499,203.60000000,202.10000000,0.16800000,201.90000000,3.47800000,202.10000000,30.61900000,203.40000000,208.30000000,201.50000000,385.10500000,78807.81210000,1695107632004,1695194032004,2149949,2150389,441
YFIEUR,-79.00000000,-1.532,5129.89064846,5076.00000000,5079.00000000,0.00342000,5079.00000000,0.01845000,5099.00000000,0.05037000,5158.00000000,5159.00000000,5079.00000000,0.29300000,1503.05796000,1695107626502,1695194026502,1456545,1456557,13
ZILBIDR,3.00,1.198,251.76,249.90,253.40,1084.00000000,0.00,0.00000000,0.00,0.00000000,250.40,256.00,248.70,536739.00000000,135130230.90,1694077216008,1694163616008,1850638,1850796,159
SUSDBTC,0.00000000,0.000,0.00000000,0.00002065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SUSDETH,0.00000000,0.000,0.00000000,0.00052700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SUSDUSDT,0.00000000,0.000,0.00000000,0.99600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
COVERETH,0.00000000,0.000,0.00000000,0.06373000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
COVERBUSD,0.00000000,0.000,0.00000000,193.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
GLMBTC,-0.00000001,-0.154,0.00000644,0.00000648,0.00000647,30.00000000,0.00000644,1146.00000000,0.00000647,1769.00000000,0.00000648,0.00000650,0.00000638,48433.00000000,0.31184317,1695107628929,1695194028929,5473520,5473668,149
